#	snr = 15db, deltaF1 = 0, deltaF2 = 0, length = 60 bytes
#	time			In-phase		Quad-phase
   1.7027500e-03   6.0000000e+00   1.6315250e+01
   1.7028125e-03   5.0000000e+00   1.3903675e+01
   1.7028750e-03   1.0000000e+00   2.0502377e+01
   1.7029375e-03   5.0000000e+00  -3.0000000e+00
   1.7030000e-03   1.4097584e+01   3.0000000e+00
   1.7030625e-03  -2.0000000e+00   9.0000000e+00
   1.7031250e-03   1.8377644e+01   1.3347238e+01
   1.7031875e-03   1.7014776e+01  -8.0000000e+00
   1.7032500e-03   1.8379373e+01   1.2000000e+01
   1.7033125e-03   1.9979898e+01  -3.0000000e+00
   1.7033750e-03   2.4075058e+01  -9.0000000e+00
   1.7034375e-03  -1.1000000e+01  -1.1000000e+01
   1.7035000e-03   1.4966180e+01  -1.7453206e+01
   1.7035625e-03   1.3009295e+01  -1.4418742e+01
   1.7036250e-03  -4.0000000e+00  -1.7958874e+01
   1.7036875e-03   1.0000000e+00  -2.0361021e+01
   1.7037500e-03  -1.3000000e+01  -1.8090644e+01
   1.7038125e-03   4.0000000e+00  -2.7246849e+01
   1.7038750e-03  -6.0000000e+00  -2.2226027e+01
   1.7039375e-03   1.0000000e+00  -1.8421133e+01
   1.7040000e-03  -8.0000000e+00  -1.5462497e+01
   1.7040625e-03   1.3099381e+01  -1.9539185e+01
   1.7041250e-03   2.1523613e+01  -1.8831045e+01
   1.7041875e-03   1.7423258e+01  -7.0000000e+00
   1.7042500e-03   2.8500778e+01  -1.4543424e+01
   1.7043125e-03   1.6608227e+01  -1.4328972e+01
   1.7043750e-03   2.3357082e+01  -8.0000000e+00
   1.7044375e-03   2.7385672e+01  -1.8353062e+01
   1.7045000e-03   2.1284961e+01  -2.1451288e+01
   1.7045625e-03   4.0000000e+00  -2.3453437e+01
   1.7046250e-03  -1.2000000e+01  -2.4127721e+01
   1.7046875e-03   8.0000000e+00  -2.6031876e+01
   1.7047500e-03   1.1000000e+01  -3.3741025e+01
   1.7048125e-03  -2.0000000e+00  -3.1783450e+01
   1.7048750e-03   7.0000000e+00  -3.4321886e+01
   1.7049375e-03  -9.0000000e+00  -2.8073730e+01
   1.7050000e-03   1.0000000e+01  -3.4160139e+01
   1.7050625e-03   1.0000000e+00  -3.1067979e+01
   1.7051250e-03   2.3560468e+01  -2.6039055e+01
   1.7051875e-03   2.6325700e+01  -1.8857690e+01
   1.7052500e-03   2.4561533e+01  -1.8111698e+01
   1.7053125e-03   2.1695229e+01  -1.1000000e+01
   1.7053750e-03   2.1838795e+01  -1.5030729e+01
   1.7054375e-03   2.0170539e+01  -1.3796475e+01
   1.7055000e-03   2.1865631e+01  -2.0786862e+01
   1.7055625e-03   2.1318981e+01  -2.2539098e+01
   1.7056250e-03   1.7567789e+01  -4.3806462e+01
   1.7056875e-03  -1.0000000e+01  -4.0535650e+01
   1.7057500e-03   1.8601693e+01  -2.7764699e+01
   1.7058125e-03   0.0000000e+00  -3.7210774e+01
   1.7058750e-03  -1.1000000e+01  -3.2873500e+01
   1.7059375e-03  -1.3474596e+01  -2.6055983e+01
   1.7060000e-03  -2.6588618e+01  -2.3757318e+01
   1.7060625e-03  -3.4932104e+01  -2.6278708e+01
   1.7061250e-03  -4.5964436e+01  -6.0000000e+00
   1.7061875e-03  -4.9412086e+01  -1.1000000e+01
   1.7062500e-03  -3.8471933e+01   1.7708445e+01
   1.7063125e-03  -3.2126573e+01   2.1419620e+01
   1.7063750e-03  -2.8941028e+01   1.9216953e+01
   1.7064375e-03  -3.2603323e+01   2.1354859e+01
   1.7065000e-03  -2.5060538e+01   3.1292767e+01
   1.7065625e-03  -1.3000000e+01   3.2733974e+01
   1.7066250e-03   4.0000000e+00   3.0646701e+01
   1.7066875e-03  -7.0000000e+00   4.6290895e+01
   1.7067500e-03   1.7119757e+01   3.4442662e+01
   1.7068125e-03   1.1000000e+01   2.8929391e+01
   1.7068750e-03  -5.0000000e+00   3.2150482e+01
   1.7069375e-03   1.0000000e+00   4.5521197e+01
   1.7070000e-03  -6.0000000e+00   3.9123313e+01
   1.7070625e-03  -1.5987118e+01   4.8326264e+01
   1.7071250e-03  -3.3706895e+01   3.3073546e+01
   1.7071875e-03  -3.1607026e+01   2.9200991e+01
   1.7072500e-03  -6.0574012e+01   1.3670648e+01
   1.7073125e-03  -4.5131536e+01   1.8558465e+01
   1.7073750e-03  -4.9850847e+01  -5.0000000e+00
   1.7074375e-03  -5.9400017e+01   1.1000000e+01
   1.7075000e-03  -3.2886927e+01  -1.0000000e+01
   1.7075625e-03  -2.7116155e+01  -4.0000000e+00
   1.7076250e-03  -4.6733764e+01  -2.3661063e+01
   1.7076875e-03  -4.8216297e+01  -2.6444127e+01
   1.7077500e-03  -2.5350106e+01  -2.7822000e+01
   1.7078125e-03  -1.8564837e+01  -4.0762251e+01
   1.7078750e-03  -2.0000000e+00  -4.4740263e+01
   1.7079375e-03  -3.8584963e+01  -3.2521841e+01
   1.7080000e-03  -4.0589658e+01  -3.2364916e+01
   1.7080625e-03  -5.1574689e+01   6.0000000e+00
   1.7081250e-03  -6.1630588e+01  -7.0000000e+00
   1.7081875e-03  -6.2779829e+01   8.0000000e+00
   1.7082500e-03  -5.2811572e+01   2.6097286e+01
   1.7083125e-03  -5.6459610e+01   1.5312529e+01
   1.7083750e-03  -5.6481142e+01   2.8861621e+01
   1.7084375e-03  -3.2118810e+01   3.8365973e+01
   1.7085000e-03  -1.0000000e+00   3.5154565e+01
   1.7085625e-03   4.0000000e+00   4.6616721e+01
   1.7086250e-03  -2.4961708e+01   7.4114878e+01
   1.7086875e-03  -1.0000000e+00   3.9043149e+01
   1.7087500e-03  -4.0000000e+00   4.9046332e+01
   1.7088125e-03  -8.0000000e+00   4.7961283e+01
   1.7088750e-03  -2.0000000e+00   4.2051830e+01
   1.7089375e-03   1.5813413e+01   4.1931647e+01
   1.7090000e-03   0.0000000e+00   6.8456843e+01
   1.7090625e-03  -3.0028492e+01   4.7084765e+01
   1.7091250e-03  -3.1416843e+01   5.1605145e+01
   1.7091875e-03  -3.0372650e+01   2.3425383e+01
   1.7092500e-03  -4.1662147e+01   2.1982896e+01
   1.7093125e-03  -5.0777499e+01   3.3583191e+01
   1.7093750e-03  -3.3496131e+01   2.1794398e+01
   1.7094375e-03  -5.5241878e+01   4.6389373e+01
   1.7095000e-03  -3.7584224e+01   4.5922765e+01
   1.7095625e-03  -1.6297955e+01   6.4073036e+01
   1.7096250e-03  -1.7487303e+01   4.0780303e+01
   1.7096875e-03   6.0000000e+00   5.7128009e+01
   1.7097500e-03  -1.0000000e+01   4.8725104e+01
   1.7098125e-03   4.3687352e+01   4.7375603e+01
   1.7098750e-03   1.4977850e+01   3.6828872e+01
   1.7099375e-03   4.5534984e+01   5.7269827e+01
   1.7100000e-03   5.3571563e+01   2.1956936e+01
   1.7100625e-03   8.6708147e+01   2.5409756e+01
   1.7101250e-03   5.9058381e+01   6.0000000e+00
   1.7101875e-03   5.3627964e+01  -1.3881495e+01
   1.7102500e-03   5.2129126e+01   8.0000000e+00
   1.7103125e-03   5.2814980e+01  -4.0141352e+01
   1.7103750e-03   5.4479632e+01   7.0000000e+00
   1.7104375e-03   5.9741814e+01   1.1000000e+01
   1.7105000e-03   5.5656269e+01   1.3294956e+01
   1.7105625e-03   5.5777911e+01   1.9846324e+01
   1.7106250e-03   5.8165878e+01   2.5589708e+01
   1.7106875e-03   4.5345941e+01   3.0466027e+01
   1.7107500e-03   5.0222111e+01   3.3178737e+01
   1.7108125e-03   2.7229144e+01   7.6706241e+01
   1.7108750e-03   2.1669979e+01   3.1295776e+01
   1.7109375e-03   0.0000000e+00   4.8293578e+01
   1.7110000e-03  -1.0000000e+01   6.0608751e+01
   1.7110625e-03  -7.0000000e+00   5.6555747e+01
   1.7111250e-03  -2.5627065e+01   4.9383873e+01
   1.7111875e-03  -2.7703860e+01   4.8486427e+01
   1.7112500e-03  -6.1328799e+01   4.7076450e+01
   1.7113125e-03  -5.1456045e+01   4.3000789e+01
   1.7113750e-03  -3.6402616e+01   4.2032693e+01
   1.7114375e-03  -5.0472061e+01   5.2716708e+01
   1.7115000e-03  -3.0121996e+01   3.0026799e+01
   1.7115625e-03  -1.5876780e+01   7.0173538e+01
   1.7116250e-03  -2.0000000e+00   8.9023902e+01
   1.7116875e-03   3.5831773e+01   5.7330983e+01
   1.7117500e-03   2.3530016e+01   5.8664304e+01
   1.7118125e-03   3.5801110e+01   8.0334231e+01
   1.7118750e-03   4.9431383e+01   4.9286206e+01
   1.7119375e-03   7.7673257e+01   4.9883788e+01
   1.7120000e-03   5.7629617e+01   3.4668599e+01
   1.7120625e-03   8.4603018e+01   1.3192193e+01
   1.7121250e-03   9.3443339e+01  -3.0000000e+00
   1.7121875e-03   8.0984204e+01  -1.0000000e+00
   1.7122500e-03   8.4435447e+01   2.0000000e+00
   1.7123125e-03   3.2022415e+01  -3.9386945e+01
   1.7123750e-03   3.7532345e+01  -6.0262284e+01
   1.7124375e-03   4.4926851e+01  -4.4207173e+01
   1.7125000e-03   1.8779509e+01  -6.7490748e+01
   1.7125625e-03   0.0000000e+00  -6.3429404e+01
   1.7126250e-03   2.0872078e+01  -7.1127885e+01
   1.7126875e-03  -1.2000000e+01  -7.1676934e+01
   1.7127500e-03  -2.7476486e+01  -6.8111693e+01
   1.7128125e-03  -3.1372230e+01  -5.9533739e+01
   1.7128750e-03  -4.1300656e+01  -7.3996724e+01
   1.7129375e-03  -1.3044514e+01  -7.4054505e+01
   1.7130000e-03   8.0000000e+00  -5.8200030e+01
   1.7130625e-03   1.3643338e+01  -6.8118378e+01
   1.7131250e-03   4.1829983e+01  -3.7015494e+01
   1.7131875e-03   5.4350917e+01  -5.4473090e+01
   1.7132500e-03   7.3051082e+01  -4.2313523e+01
   1.7133125e-03   8.3638107e+01  -5.7352573e+01
   1.7133750e-03   3.4665329e+01  -2.7629155e+01
   1.7134375e-03   6.6112758e+01  -2.4117190e+01
   1.7135000e-03   9.5690099e+01  -1.1000000e+01
   1.7135625e-03   7.9405319e+01  -1.3000000e+01
   1.7136250e-03   9.4780998e+01   2.3306604e+01
   1.7136875e-03   6.6545740e+01   4.8949966e+01
   1.7137500e-03   4.8845059e+01   4.0642292e+01
   1.7138125e-03   5.9630950e+01   6.8468543e+01
   1.7138750e-03   2.7291767e+01   5.3942057e+01
   1.7139375e-03   2.3283690e+01   7.6119421e+01
   1.7140000e-03  -2.2737578e+01   8.4575476e+01
   1.7140625e-03  -1.0000000e+00   7.8866136e+01
   1.7141250e-03  -1.6866274e+01   6.6933318e+01
   1.7141875e-03  -5.4360857e+01   5.5320011e+01
   1.7142500e-03  -5.1359701e+01   8.0135543e+01
   1.7143125e-03  -7.3109098e+01   7.8665336e+01
   1.7143750e-03  -5.0682839e+01   2.8757057e+01
   1.7144375e-03  -8.4578242e+01   2.3256256e+01
   1.7145000e-03  -1.0872142e+02   8.0000000e+00
   1.7145625e-03  -8.4518739e+01  -2.0531300e+01
   1.7146250e-03  -6.5949594e+01  -2.7242008e+01
   1.7146875e-03  -7.2659324e+01  -3.4834028e+01
   1.7147500e-03  -6.1205278e+01  -5.3964025e+01
   1.7148125e-03  -5.1580733e+01  -6.0820335e+01
   1.7148750e-03  -1.6851675e+01  -6.9106508e+01
   1.7149375e-03  -3.0000000e+00  -7.5929135e+01
   1.7150000e-03  -2.9398478e+01  -9.7124847e+01
   1.7150625e-03  -2.0000000e+00  -7.6573820e+01
   1.7151250e-03   1.0000000e+00  -1.0437572e+02
   1.7151875e-03   5.5110555e+01  -5.1099183e+01
   1.7152500e-03   6.6995418e+01  -4.9385073e+01
   1.7153125e-03   9.8627881e+01  -6.2107138e+01
   1.7153750e-03   6.4700028e+01  -7.3669651e+01
   1.7154375e-03   4.9731479e+01  -7.3329415e+01
   1.7155000e-03   9.0000000e+00  -6.7815639e+01
   1.7155625e-03   2.6180684e+01  -8.4496508e+01
   1.7156250e-03  -3.2264298e+01  -7.4543347e+01
   1.7156875e-03  -5.3212356e+01  -9.1329107e+01
   1.7157500e-03  -3.5220379e+01  -6.3533205e+01
   1.7158125e-03  -3.4928978e+01  -5.1531505e+01
   1.7158750e-03  -2.2076962e+01  -8.3611226e+01
   1.7159375e-03  -6.1341916e+01  -1.0942566e+02
   1.7160000e-03   4.0000000e+00  -8.7386468e+01
   1.7160625e-03   4.5114362e+01  -7.8977587e+01
   1.7161250e-03  -1.3000000e+01  -1.0910371e+02
   1.7161875e-03   4.3597330e+01  -5.4621218e+01
   1.7162500e-03   6.8234470e+01  -6.6217215e+01
   1.7163125e-03   4.8500019e+01  -6.8515832e+01
   1.7163750e-03   6.5666657e+01  -5.3671290e+01
   1.7164375e-03   3.1410109e+01  -3.4711150e+01
   1.7165000e-03   1.0208518e+02   2.4008640e+01
   1.7165625e-03   8.9945365e+01  -2.6127630e+01
   1.7166250e-03   8.9933032e+01   1.6259435e+01
   1.7166875e-03   8.2541404e+01   2.6605715e+01
   1.7167500e-03   8.6601248e+01   4.5138574e+01
   1.7168125e-03   6.3795532e+01   6.6098023e+01
   1.7168750e-03   5.4594739e+01   3.9213452e+01
   1.7169375e-03   4.9265942e+01   7.0056608e+01
   1.7170000e-03   8.6302735e+01   2.0043912e+01
   1.7170625e-03   9.8405860e+01  -1.7907759e+01
   1.7171250e-03   9.7504613e+01  -2.1308891e+01
   1.7171875e-03   6.5936586e+01  -3.6047556e+01
   1.7172500e-03   7.3726455e+01  -8.0900710e+01
   1.7173125e-03   6.1305823e+01  -7.3776334e+01
   1.7173750e-03   5.8603129e+01  -5.2343266e+01
   1.7174375e-03   7.0565087e+01  -5.5525427e+01
   1.7175000e-03   9.2020157e+01  -3.0000000e+00
   1.7175625e-03   9.7746740e+01  -1.6816979e+01
   1.7176250e-03   1.0272735e+02   1.5402424e+01
   1.7176875e-03   1.0232637e+02   4.0000000e+00
   1.7177500e-03   8.4371033e+01   5.5357138e+01
   1.7178125e-03   6.6912289e+01   8.3263078e+01
   1.7178750e-03   5.5100543e+01   7.9743027e+01
   1.7179375e-03   1.3592051e+01   8.6210808e+01
   1.7180000e-03   2.7284092e+01   8.1572665e+01
   1.7180625e-03  -8.0000000e+00   8.4372470e+01
   1.7181250e-03  -1.6011705e+01   1.1264573e+02
   1.7181875e-03  -1.6772025e+01   6.5058524e+01
   1.7182500e-03  -5.8371433e+01   7.8061974e+01
   1.7183125e-03  -4.0080883e+01   6.2709873e+01
   1.7183750e-03  -4.6578557e+01   1.0903382e+02
   1.7184375e-03  -4.7176799e+01   8.2638999e+01
   1.7185000e-03   1.0000000e+01   9.2680085e+01
   1.7185625e-03   2.3350668e+01   9.4423653e+01
   1.7186250e-03   2.9193690e+01   9.0428049e+01
   1.7186875e-03   6.4219030e+01   1.1578288e+02
   1.7187500e-03   3.1291030e+01   1.0690409e+02
   1.7188125e-03   1.0069857e+02   4.9204198e+01
   1.7188750e-03   6.6482626e+01   3.8130004e+01
   1.7189375e-03   8.4636784e+01   2.1140204e+01
   1.7190000e-03   8.0286038e+01   4.4246022e+01
   1.7190625e-03   9.9789154e+01   3.0000000e+00
   1.7191250e-03   1.0951101e+02  -4.1063480e+01
   1.7191875e-03   1.0920060e+02  -1.4773326e+01
   1.7192500e-03   8.0062595e+01  -8.5826082e+01
   1.7193125e-03   4.4161702e+01  -7.3693880e+01
   1.7193750e-03   1.0996889e+02  -8.0548011e+01
   1.7194375e-03   8.0101332e+01  -6.5569191e+01
   1.7195000e-03   1.2703159e+02  -1.2000000e+01
   1.7195625e-03   8.0701268e+01  -0.0000000e+00
   1.7196250e-03   1.1103129e+02  -1.6467349e+01
   1.7196875e-03   1.1116202e+02   4.2518866e+01
   1.7197500e-03   7.9447843e+01   3.7027614e+01
   1.7198125e-03   8.2195256e+01   8.9682549e+01
   1.7198750e-03   9.5568235e+01   6.4127732e+01
   1.7199375e-03   3.9872461e+01   7.3213146e+01
   1.7200000e-03   5.4563927e+01   9.6763245e+01
   1.7200625e-03   3.0527902e+01   9.3359587e+01
   1.7201250e-03  -2.0000000e+00   9.5521227e+01
   1.7201875e-03  -2.8480920e+01   8.8668329e+01
   1.7202500e-03  -4.2707571e+01   9.6430300e+01
   1.7203125e-03  -5.6773322e+01   8.8971602e+01
   1.7203750e-03  -8.4270125e+01   5.8701777e+01
   1.7204375e-03  -8.0549996e+01   5.6550517e+01
   1.7205000e-03  -1.0301954e+02   4.3215623e+01
   1.7205625e-03  -1.3697924e+02   4.1347125e+01
   1.7206250e-03  -1.1649150e+02  -1.7826941e+01
   1.7206875e-03  -1.2655996e+02   8.0000000e+00
   1.7207500e-03  -1.0493963e+02  -5.6450168e+01
   1.7208125e-03  -8.0127030e+01  -3.4045384e+01
   1.7208750e-03  -1.2508533e+02  -3.8034033e+01
   1.7209375e-03  -9.0449757e+01  -3.6345666e+01
   1.7210000e-03  -8.9051303e+01  -1.3000000e+01
   1.7210625e-03  -1.1153297e+02  -1.1000000e+01
   1.7211250e-03  -8.6025106e+01   3.6930930e+01
   1.7211875e-03  -9.3223764e+01   5.2664288e+01
   1.7212500e-03  -6.4762895e+01   3.1517281e+01
   1.7213125e-03  -8.9087606e+01   8.8783745e+01
   1.7213750e-03  -5.1318943e+01   8.7055113e+01
   1.7214375e-03   2.6840166e+01   9.7015826e+01
   1.7215000e-03  -3.0690985e+01   1.0615163e+02
   1.7215625e-03   2.0094793e+01   8.9289987e+01
   1.7216250e-03   4.1432050e+01   6.2283151e+01
   1.7216875e-03   6.2642992e+01   1.1834475e+02
   1.7217500e-03   5.0389262e+01   8.8561259e+01
   1.7218125e-03   8.4904686e+01   5.3513881e+01
   1.7218750e-03   1.2879635e+02   2.0297292e+01
   1.7219375e-03   1.2366407e+02   2.4855073e+01
   1.7220000e-03   9.1568438e+01  -1.8134088e+01
   1.7220625e-03   1.1762121e+02  -5.5099452e+01
   1.7221250e-03   9.3549362e+01  -2.4931745e+01
   1.7221875e-03   9.0918457e+01  -7.3940581e+01
   1.7222500e-03   9.6967641e+01  -5.2450566e+01
   1.7223125e-03   7.4686358e+01  -8.0031279e+01
   1.7223750e-03   4.9227168e+01  -7.7843651e+01
   1.7224375e-03  -1.7980372e+01  -1.3750866e+02
   1.7225000e-03   1.0000000e+00  -1.3375100e+02
   1.7225625e-03  -4.2170837e+01  -9.6037068e+01
   1.7226250e-03  -5.4172363e+01  -1.3850437e+02
   1.7226875e-03  -7.3728757e+01  -1.1283055e+02
   1.7227500e-03  -7.1863785e+01  -6.7137742e+01
   1.7228125e-03  -1.1597748e+02  -7.9278117e+01
   1.7228750e-03  -8.5090334e+01  -2.4446523e+01
   1.7229375e-03  -8.9626971e+01   1.8620305e+01
   1.7230000e-03  -9.7997136e+01  -1.3888604e+01
   1.7230625e-03  -7.3146452e+01   4.5883067e+01
   1.7231250e-03  -7.1518461e+01   7.1888052e+01
   1.7231875e-03  -9.3818469e+01   9.1348730e+01
   1.7232500e-03  -7.1746497e+01   7.4268282e+01
   1.7233125e-03  -3.8533504e+01   1.1394756e+02
   1.7233750e-03  -4.7805612e+01   1.1438476e+02
   1.7234375e-03  -2.1069716e+01   1.3146306e+02
   1.7235000e-03   2.7550052e+01   1.4137583e+02
   1.7235625e-03   1.8582808e+01   9.8301663e+01
   1.7236250e-03   3.3288849e+01   1.1573411e+02
   1.7236875e-03   8.0822788e+01   1.1614497e+02
   1.7237500e-03   6.5163608e+01   3.7158596e+01
   1.7238125e-03   1.1785179e+02   6.3140810e+01
   1.7238750e-03   8.3412645e+01   8.2239479e+01
   1.7239375e-03   7.5034315e+01   8.2790673e+01
   1.7240000e-03   4.4779596e+01   1.2279505e+02
   1.7240625e-03   3.0054091e+01   1.1004165e+02
   1.7241250e-03   2.9276549e+01   8.7041768e+01
   1.7241875e-03  -1.9059087e+01   1.2539502e+02
   1.7242500e-03  -4.4879779e+01   1.1451953e+02
   1.7243125e-03  -3.6850814e+01   1.3280672e+02
   1.7243750e-03  -6.1640088e+01   8.2554595e+01
   1.7244375e-03  -8.0994274e+01   9.6617481e+01
   1.7245000e-03  -7.9936269e+01   5.0480223e+01
   1.7245625e-03  -1.0806702e+02   3.3001404e+01
   1.7246250e-03  -1.1992080e+02   1.4410033e+01
   1.7246875e-03  -1.1225394e+02  -9.0000000e+00
   1.7247500e-03  -1.0333345e+02  -6.6117316e+01
   1.7248125e-03  -8.1844553e+01  -7.9412140e+01
   1.7248750e-03  -1.2819750e+02  -5.0187860e+01
   1.7249375e-03  -8.0592771e+01  -8.7114523e+01
   1.7250000e-03  -5.6061986e+01  -1.1403060e+02
   1.7250625e-03  -1.8195580e+01  -9.9314479e+01
   1.7251250e-03  -9.0000000e+00  -8.9238313e+01
   1.7251875e-03  -9.0000000e+00  -1.2315281e+02
   1.7252500e-03  -3.0000000e+00  -1.1699710e+02
   1.7253125e-03   3.1582807e+01  -1.4020177e+02
   1.7253750e-03  -1.0000000e+00  -8.4944310e+01
   1.7254375e-03  -9.0000000e+00  -1.0327644e+02
   1.7255000e-03  -3.8760725e+01  -1.5631893e+02
   1.7255625e-03  -6.6223236e+01  -9.0380343e+01
   1.7256250e-03  -5.6470476e+01  -9.7351923e+01
   1.7256875e-03  -4.9460283e+01  -9.5590873e+01
   1.7257500e-03  -6.9010280e+01  -9.0189780e+01
   1.7258125e-03  -1.2088658e+02  -5.5772730e+01
   1.7258750e-03  -1.4554955e+02  -6.6486874e+01
   1.7259375e-03  -1.0370498e+02  -6.2836974e+01
   1.7260000e-03  -7.3459541e+01  -6.7980988e+01
   1.7260625e-03  -5.9302299e+01  -8.3106609e+01
   1.7261250e-03  -4.6122554e+01  -1.0883966e+02
   1.7261875e-03  -1.7992866e+01  -1.2494008e+02
   1.7262500e-03   2.9393787e+01  -1.2858008e+02
   1.7263125e-03   7.1688113e+01  -1.1879171e+02
   1.7263750e-03   6.7527238e+01  -8.4880561e+01
   1.7264375e-03   4.5976853e+01  -1.4041949e+02
   1.7265000e-03   8.4583356e+01  -9.9963783e+01
   1.7265625e-03   8.3714741e+01  -5.5814694e+01
   1.7266250e-03   1.0469138e+02  -6.0509254e+01
   1.7266875e-03   1.3985113e+02   2.7383544e+01
   1.7267500e-03   1.2535498e+02   2.3324012e+01
   1.7268125e-03   1.1876786e+02   2.7930683e+01
   1.7268750e-03   1.1780213e+02   1.3065491e+01
   1.7269375e-03   4.9985424e+01   7.9438295e+01
   1.7270000e-03   7.2302214e+01   8.7516938e+01
   1.7270625e-03   3.2998219e+01   1.4286070e+02
   1.7271250e-03   3.2321164e+01   1.1592059e+02
   1.7271875e-03  -2.0000000e+00   1.2634532e+02
   1.7272500e-03   5.0000000e+00   1.0598764e+02
   1.7273125e-03  -4.4628213e+01   1.2915482e+02
   1.7273750e-03  -6.5446054e+01   1.6250938e+02
   1.7274375e-03  -5.5347389e+01   7.0240099e+01
   1.7275000e-03  -9.2448643e+01   8.1156655e+01
   1.7275625e-03  -1.0046281e+02   4.1163921e+01
   1.7276250e-03  -1.0024815e+02   5.5993459e+01
   1.7276875e-03  -1.0063736e+02   1.5934188e+01
   1.7277500e-03  -1.5129838e+02  -3.0000000e+00
   1.7278125e-03  -1.4304799e+02  -4.8189040e+01
   1.7278750e-03  -9.0936809e+01  -5.0000000e+00
   1.7279375e-03  -1.2094332e+02  -0.0000000e+00
   1.7280000e-03  -1.2422765e+02   8.8392557e+01
   1.7280625e-03  -1.0298818e+02   7.3383899e+01
   1.7281250e-03  -9.0393408e+01   5.8010749e+01
   1.7281875e-03  -6.8439243e+01   9.3356892e+01
   1.7282500e-03  -6.0181446e+01   1.1013056e+02
   1.7283125e-03   9.0000000e+00   1.2812120e+02
   1.7283750e-03  -4.2822074e+01   1.3162842e+02
   1.7284375e-03  -8.3411739e+01   7.6311868e+01
   1.7285000e-03  -7.8407993e+01   9.9852836e+01
   1.7285625e-03  -1.2641348e+02   3.0971087e+01
   1.7286250e-03  -1.4257468e+02   4.7839240e+01
   1.7286875e-03  -1.5117604e+02   3.0545434e+01
   1.7287500e-03  -1.2705498e+02   1.1000000e+01
   1.7288125e-03  -1.1655800e+02  -5.0000000e+00
   1.7288750e-03  -9.8967691e+01  -2.2334787e+01
   1.7289375e-03  -1.3555668e+02   2.5390511e+01
   1.7290000e-03  -1.2564755e+02   9.0000000e+00
   1.7290625e-03  -9.8119085e+01   6.0992693e+01
   1.7291250e-03  -7.6816839e+01   1.0468749e+02
   1.7291875e-03  -9.9096809e+01   1.2721066e+02
   1.7292500e-03  -5.1217271e+01   8.9171236e+01
   1.7293125e-03  -2.2550488e+01   1.2922635e+02
   1.7293750e-03  -5.5560350e+01   1.1171592e+02
   1.7294375e-03  -7.9214701e+01   1.3839537e+02
   1.7295000e-03  -9.5993418e+01   7.5908307e+01
   1.7295625e-03  -6.6604467e+01   7.7969610e+01
   1.7296250e-03  -1.4902242e+02   1.3576926e+01
   1.7296875e-03  -1.2845691e+02   7.8818719e+01
   1.7297500e-03  -8.8197397e+01   2.2849314e+01
   1.7298125e-03  -1.3123858e+02  -2.2304029e+01
   1.7298750e-03  -1.1020912e+02  -6.0175496e+01
   1.7299375e-03  -1.5220958e+02  -6.7976950e+01
   1.7300000e-03  -1.3288570e+02  -6.0362112e+01
   1.7300625e-03  -1.0841826e+02  -9.6308689e+01
   1.7301250e-03  -1.7714183e+01  -1.1689338e+02
